id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
21651,2026-02-14,816,73,13,4,1083.02,90.38,
21652,2026-04-01,1342,37,1,4,906.43,,122252.25
21653,,1684,66,10,5,926.66,52.5,
21655,2025-10-02,1166,22,5,7,,64.78,38251.26
21657,2026-02-01,23,43,14,6,887.1,,136599.38
21663,2025-03-29,815,66,8,7,1831.15,,
21665,2025-12-17,2987,74,7,8,,257.15,347313.13
21666,2026-01-08,491,60,9,4,1635.04,,188368.1
21667,,2281,57,4,7,1173.27,238.35,109667.64
21668,2025-01-24,346,22,5,8,628.62,,98259.18
21669,2025-07-08,2206,39,7,11,,13.76,24534.43
21670,2026-01-24,2068,60,7,8,,,272973.65
21671,2025-03-19,2417,24,7,4,1651.2,,174925.54
21673,2025-12-07,3774,61,14,9,,163.15,204044.09
21674,2025-01-05,1162,35,3,3,1918.9,,53315.45
21677,,1491,80,7,10,714.32,111.56,69842.03
21678,2025-03-12,2396,19,5,10,634.19,114.36,
21679,2025-08-22,2276,61,4,7,1542.37,,99431.08
21680,,2928,50,1,2,1098.93,149.9,34032.44
21682,2026-02-11,2975,16,2,11,197.24,23.64,
21685,2026-08-01,2404,7,1,11,650.25,65.53,
21690,,1581,11,1,2,1154.82,182.39,
21694,2025-08-05,514,40,13,6,,11.88,14325.44
21699,2025-08-02,755,7,4,4,,87.86,
21701,2025-05-14,2826,33,6,11,706.4,174.23,
21702,,1554,75,14,4,1275.51,265.81,238844.22
21706,2025-10-27,1234,15,15,9,596.74,92.43,
21708,2025-10-11,2035,43,7,7,,284.17,213802.74
21709,2025-02-14,821,40,15,9,,52.58,30948.42
21710,2025-02-01,2138,64,12,10,467.91,,52706.77
21714,,1031,32,4,11,1224.31,294.61,
21717,2025-02-17,2404,79,7,4,1143.69,,145135.66
21718,2026-01-14,1342,65,10,6,,67.0,42757.44
21719,2025-10-04,224,74,15,3,1608.05,,
21721,2026-01-07,2465,72,14,12,,107.46,178180.17
21723,2025-12-16,630,33,4,11,1733.96,178.93,
21724,2025-06-07,1021,65,8,4,1887.08,,60644.09
21728,2025-03-31,1340,57,6,12,,50.97,38244.7
21730,,740,65,6,11,1748.19,128.34,300281.4
21732,,2584,62,2,3,1671.75,169.43,194650.22
21734,2025-01-19,833,74,2,5,1936.16,398.5,
21736,2025-08-15,62,57,3,9,,30.89,32531.61
21740,,1890,27,5,2,,26.43,28749.23
21741,2025-06-02,601,22,8,4,1535.51,,
21742,2025-12-17,2803,48,14,9,,63.8,
21747,2025-06-14,2124,76,12,1,1363.28,73.5,
21750,,880,54,15,12,1841.42,371.75,110416.57
21751,2025-07-23,1844,53,5,1,,48.76,91326.98
21752,2025-04-09,42,71,1,6,,11.05,
21753,2025-04-08,2111,47,11,12,823.88,141.37,
21755,2026-02-04,571,75,7,5,1821.99,284.96,
21756,,1303,49,10,1,1152.07,158.85,154510.07
21757,2025-06-05,2413,28,2,7,1556.9,,198391.78
21758,,31,69,11,12,200.74,17.15,19712.25
21759,,1007,75,4,6,1651.57,200.45,
21760,,1785,56,7,11,,254.0,182212.67
21761,2026-02-07,3526,22,5,3,,165.45,90120.31
21763,,2742,20,11,6,530.14,55.46,68577.22
21764,2026-01-19,2250,43,14,9,,74.5,77325.12
21765,2025-02-08,2062,64,7,3,617.17,,
21766,,595,73,15,6,284.15,56.45,50732.88
21768,2025-12-05,2888,19,14,8,1441.72,245.62,
21769,2025-01-04,231,19,13,11,131.07,,7752.88
21770,2025-09-09,1026,1,8,4,,91.81,90427.12
21771,2025-02-08,2150,48,6,9,1080.25,,180601.47
21774,2025-09-27,2391,26,7,1,1619.62,174.66,
21775,2026-01-17,2934,48,15,2,823.08,,119850.64
21776,2025-05-31,580,36,4,10,500.8,82.78,
21777,2025-01-04,1736,72,7,1,1077.07,,179809.32
21778,,1321,45,12,11,137.71,,7912.45
21780,2025-11-09,2876,65,10,11,,26.55,36520.88
21782,,636,61,9,9,1535.52,172.15,
21783,2025-04-28,184,6,15,11,,,44181.06
21784,2025-02-23,992,48,15,7,515.46,,60662.64
21785,,437,23,11,6,526.52,90.43,102723.26
21786,2025-06-05,2263,60,14,12,1968.05,438.18,
21787,2025-03-22,2980,35,8,6,,244.06,58667.49
21788,2025-07-14,129,19,12,11,,32.14,18497.27
21790,2025-03-03,1085,52,6,12,,56.67,42783.42
21791,2025-04-20,2637,78,2,3,1866.75,371.11,
21792,2025-08-05,2990,18,5,10,266.58,,
21793,,50,9,10,4,925.41,184.21,128501.17
21794,2025-10-27,1810,79,1,5,1359.14,183.03,
21796,2025-02-06,2425,52,11,9,,147.38,154682.72
21797,2025-03-13,1611,31,15,7,286.83,,19083.96
21798,2025-04-11,1716,98,11,11,,328.37,193651.62
21799,2025-04-07,884,39,2,1,,271.24,
21800,,2778,43,14,12,1506.96,193.3,53961.29
21801,2025-03-22,2627,37,9,9,1065.1,,209033.49
21802,2025-10-11,2748,29,12,7,,13.55,16423.94
21803,2026-02-10,1402,14,5,3,776.3,,24632.17
21805,2025-01-29,596,60,8,1,1936.55,238.02,
21808,2025-07-26,506,73,10,3,1039.99,93.29,
21809,,466,50,6,4,134.86,23.16,
21812,2025-10-01,2687,77,15,1,,,83201.96
21814,2025-08-29,839,31,15,1,,188.04,307665.47
21820,2025-03-18,1914,24,12,5,,104.56,45736.94
21822,,2671,53,2,6,1974.24,491.67,88485.9
21823,2025-10-07,1765,30,1,3,319.47,,14883.0
21824,2026-01-15,1193,60,6,1,257.94,63.11,
21828,,1584,44,4,8,1496.16,197.8,251313.92
21829,2025-05-10,1145,58,13,1,,327.03,
21830,2025-03-07,2630,31,9,12,1461.34,,222986.33
21832,2025-06-08,2983,11,11,7,1731.15,157.68,
21834,2025-06-19,51,27,9,9,,,
21836,2025-09-16,2579,47,2,6,1784.35,,243844.18
21837,2025-11-28,1701,19,8,7,1629.03,,264628.9
21838,,1809,6,15,4,477.72,96.01,81084.53
21839,,3527,69,12,9,1350.12,211.24,88252.89
21840,2025-09-30,3658,66,11,1,1114.66,,209476.08
21842,2025-07-16,1453,47,12,10,1335.42,301.93,
21843,2025-11-27,2829,44,1,10,,43.57,31601.99
21844,2025-04-27,1364,52,10,7,1544.53,104.27,
21847,,811,52,15,8,257.9,25.49,
21848,2025-11-09,2447,61,11,8,1147.05,147.19,
21849,,1322,48,3,5,1269.44,1932.93,28610.87
21851,2025-01-26,1545,13,6,6,,258.38,187323.69
21853,2025-08-21,1716,49,12,2,,46.7,43229.28
21855,2025-10-12,1728,71,4,8,1414.95,330.87,
21856,,1887,27,13,10,1102.25,242.1,77087.02
21857,2025-05-31,2626,62,7,7,,78.5,32884.45
21858,2026-01-30,2186,41,2,2,,482.4,354497.62
21860,2025-01-21,812,77,11,3,1049.23,61.93,
21871,2025-03-10,2485,49,4,3,1993.29,347.36,
21872,2026-02-09,470,47,7,10,,62.88,79402.54
21873,2025-05-09,1258,31,10,8,465.41,72.24,
21876,,91,42,4,6,,,178144.06
21877,,1272,59,3,2,162.98,15.75,14900.01
21878,2025-04-02,1302,53,11,12,1914.0,,237069.3
21882,,1272,80,10,9,,277.83,100543.57
21884,2025-06-12,2834,69,14,3,1388.28,,167523.96
21889,2026-02-14,1228,74,8,8,,,105216.4
21892,2025-01-25,551,39,8,6,267.77,18.17,
21894,,1386,37,1,4,1837.82,133.4,296782.33
21900,2025-03-03,1083,54,5,7,1566.38,,48878.56
21901,2025-07-28,219,80,11,10,724.51,,41157.49
21903,2025-01-17,1653,30,2,5,,,240441.95
21906,2025-03-30,1468,22,10,10,1942.48,273.7,
21908,2025-11-13,2346,28,3,8,,97.06,
21913,2025-06-04,518,11,14,2,,,69775.76
21917,,933,30,9,3,1238.06,,215032.17
21918,2025-05-10,1425,42,7,5,350.76,47.85,
21919,2025-10-01,1695,60,15,7,,321.69,260712.83
21922,2025-05-28,1403,24,13,6,1371.91,,248877.15
21926,2025-07-07,2265,8,4,7,,,180573.79
21928,2025-02-05,1061,9,3,12,,,
21929,2025-05-22,393,63,2,11,,180.19,186007.67
21930,2025-09-09,231,54,7,7,,,86248.41
21932,2025-05-10,1658,27,3,9,98.56,,6629.07
21933,2026-01-26,2948,6,11,10,1766.82,,82007.8
21935,2025-08-31,197,67,8,7,,1353.41,
21936,2025-07-21,2762,19,6,11,1107.84,186.8,
21937,2025-11-24,1412,50,4,4,,,12584.5
21938,2026-01-29,1703,103,7,11,1491.27,287.45,
21941,2025-09-14,497,48,2,10,,2648.9,157122.5
21942,2025-01-09,2780,60,12,6,1838.29,132.37,
21944,2025-05-09,1083,24,12,6,,,21227.78
21945,2026-01-16,215,5,14,8,769.9,,22310.91
21946,2025-05-24,1628,80,12,10,1902.3,278.13,
21951,2025-03-15,2931,73,1,7,276.63,,45918.85
21953,2026-01-02,2904,50,3,5,,250.37,159311.9
21954,2025-09-14,555,54,11,7,,106.32,
21958,2025-06-28,1477,46,15,12,,154.7,148745.69
21960,,737,53,4,4,,66.35,37341.31
21961,2025-01-23,10,38,8,9,,102.95,63690.06
21962,2026-01-22,1365,4,13,1,772.67,124.01,
21963,2025-10-10,2179,21,2,8,1470.8,283.25,
21964,2025-06-27,2650,8,6,6,695.95,,
21965,2025-01-09,2653,18,11,2,729.86,106.31,
21966,2026-02-20,153,29,14,3,497.49,28.01,
21968,2025-11-10,1097,33,11,9,807.41,57.28,
21972,2025-02-05,189,76,15,11,1868.13,363.37,
21973,2025-12-30,1907,76,3,4,,106.59,
21974,2025-04-24,1049,25,1,12,658.91,101.08,
21975,2025-05-24,357,53,12,4,224.8,,29880.61
21979,2026-01-28,385,59,11,1,952.08,139.5,
21980,2025-05-22,871,60,12,9,1483.97,229.23,
21985,2025-11-23,1456,74,11,7,946.34,,135266.06
21987,2025-03-08,578,62,10,6,,201.67,121785.33
21989,2025-01-19,207,36,10,1,1696.41,,227012.63
21990,,1182,64,3,3,1035.9,176.44,153426.92
21992,,2014,17,10,4,724.81,100.78,
21994,2025-03-25,1854,16,9,10,1556.05,,229876.18
21995,2025-10-25,1295,36,1,2,,10.95,6381.14
21996,2025-12-11,1441,47,11,9,1065.81,103.5,
21998,,1793,38,4,8,216.96,24.29,39647.32
21999,2025-05-10,2183,46,3,6,,,92874.99
22000,2025-09-10,590,16,12,9,228.1,,38132.57
22004,2025-06-23,1639,5,11,3,,178.83,59931.39
22005,2026-01-26,1536,4,2,11,327.38,50.93,
22006,2025-12-16,344,60,11,1,,144.96,26944.55
22007,2025-05-15,2260,38,5,6,,50.34,15467.89
22008,2025-07-17,2792,5,15,1,,,156585.88
22009,2025-05-31,1021,35,7,12,,46.98,
22011,,2456,8,7,10,1551.76,154.43,
22015,,1219,60,1,11,212.4,,32374.56
22016,2025-12-24,1518,53,9,6,,142.38,97641.77
22018,2025-08-31,1463,21,10,11,,104.52,100903.71
22021,,1234,73,15,9,592.35,,27729.38
22022,2025-03-03,1663,40,9,8,426.65,,56394.3
22024,2025-01-23,481,45,9,8,,,68696.18
22025,2025-05-15,3581,53,15,7,1090.61,145.57,
22027,2025-10-30,2963,9,11,7,,293.04,
22031,2025-03-03,1913,26,5,5,,140.14,194777.57
22032,2025-12-15,2245,29,9,10,,123.17,215007.1
22033,2025-08-31,2362,54,8,11,,236.83,81528.88
22037,2025-03-05,1934,65,9,4,1750.2,209.18,
22043,2025-06-04,810,21,10,7,,70.15,117332.31
22044,,2191,28,10,12,1826.71,407.83,139602.88
22046,2025-02-21,1068,8,5,5,104.4,9.08,
22047,2026-01-28,848,42,6,11,-349.82,,22913.78
22048,2025-02-12,2805,61,12,8,106.99,9.12,
22054,2025-11-29,2952,33,10,7,968.22,,89890.08
22055,,2974,63,15,7,559.08,103.16,84119.81
22056,2026-02-05,243,36,1,8,,91.83,153885.5
22057,2025-03-02,1524,13,6,5,297.14,,
22058,2025-01-12,2717,34,15,6,172.15,22.73,
22060,2025-06-27,1120,8,13,11,,439.89,205538.75
22061,,1051,48,8,5,1683.33,419.54,52815.78
22064,2025-02-12,374,69,11,11,,235.79,115571.02
22065,2025-11-21,1451,52,6,11,1001.06,147.15,
22066,,1807,17,8,12,1555.16,90.42,
22067,2026-04-01,1165,9,7,11,1020.7,,71190.47
22069,2025-06-29,625,19,12,4,1891.99,,68604.89
22071,2025-10-24,423,23,3,10,349.38,79.98,
22073,2025-07-01,795,42,9,11,297.87,69.38,
22075,2025-03-25,116,4,5,1,,231.56,
22078,,1224,52,2,4,545.55,67.74,102748.23
22079,2025-10-11,2242,75,9,9,645.85,,
22084,2025-01-03,2402,25,7,5,,141.96,73577.94
22086,2025-07-20,2329,73,3,2,1761.18,,251243.98
22087,2025-10-07,1770,22,2,7,,342.61,
22088,2025-12-01,127,24,9,2,,82.98,71306.81
22089,,11,18,10,12,211.55,,
22091,2025-11-16,2969,65,5,6,1520.32,88.35,
22092,2025-11-25,1493,17,9,1,1071.75,,140727.3
22095,2025-10-07,798,77,5,2,1483.14,,254056.92
22097,2025-04-30,1797,44,13,2,520.16,31.94,
22099,2026-01-13,2787,77,2,10,,92.03,31188.37
22103,2025-10-29,2842,37,4,2,,,197015.3
22104,,31,41,3,6,1591.42,121.68,273359.22
22105,2025-03-19,3792,7,4,12,,27.0,36090.85
22106,2025-12-09,844,61,4,6,,57.95,52688.58
22108,2025-07-26,2806,62,7,8,,80.29,
22110,2025-08-18,1179,67,13,5,,,21399.31
22111,2025-05-25,583,48,6,11,1338.12,,68300.05
22112,,1778,18,9,11,,15.18,40371.81
22114,,1290,20,4,10,,304.66,250793.48
22116,2025-01-27,50,26,5,7,1302.38,,
22117,2025-08-10,438,6,15,9,,38.58,15364.58
22119,2025-05-21,1058,63,3,5,1275.67,136.88,
22124,2025-01-11,1153,80,14,2,1814.74,,329791.2
22125,,469,41,2,6,1158.95,77.97,179067.33
22127,2026-01-18,440,77,14,4,,146.09,58740.3
22128,2025-04-22,1032,53,4,11,,159.12,130734.2
22130,,2824,33,9,1,62.31,6.81,
22131,2025-03-14,450,52,3,10,,1002.35,130421.63
22134,,1419,3,10,3,163.15,20.22,
22135,,42,8,8,9,708.55,132.23,100105.29
22139,2025-02-25,1801,40,9,9,,262.6,201753.29
22140,2026-02-07,1326,12,3,12,,255.01,184653.28
22141,,2662,43,1,10,777.0,69.26,140571.18
22142,2025-08-30,2764,68,5,12,1730.45,,
22143,2025-07-09,1064,25,6,7,,166.74,215175.35
22145,2025-06-04,1704,42,2,2,789.39,188.13,
22146,2025-01-05,2837,27,9,3,739.06,,
22147,,2593,4,7,4,1907.13,255.1,195757.7
22148,2025-11-13,243,6,4,6,,60.32,62125.12
22150,2025-11-14,275,35,1,11,,138.24,78844.81
22151,,2639,44,13,1,804.54,70.27,26451.07
22152,,48,1,9,10,803.19,164.59,56597.65
22153,2025-06-22,397,91,4,4,,,20852.02
22154,2026-02-12,566,44,14,9,1879.4,,355967.46
22155,2025-07-18,567,3,9,11,984.47,233.77,
22157,2025-05-11,2543,30,10,6,,155.08,31937.22
22158,2025-05-03,637,57,1,2,1417.34,217.5,
22159,2025-05-02,2267,26,14,1,,73.8,49456.63
22161,,2937,12,11,1,,85.08,165814.49
22162,2025-09-25,1303,93,5,4,1090.28,,62260.14
22163,2025-06-18,2131,23,15,11,,219.98,348741.44
22165,2025-11-03,402,80,14,12,1191.71,275.88,
22166,2025-03-15,1186,62,3,2,,206.38,92591.58
22170,2025-06-18,1686,32,6,9,982.02,,72319.27
22173,2025-02-22,964,30,10,4,,306.29,267021.24
22178,2025-11-04,1592,40,8,5,1673.2,,302213.34
22180,2025-02-20,1973,46,4,1,507.48,,77361.79
22181,2025-05-14,1433,39,8,7,384.31,,26481.14
22182,,643,78,14,9,1383.56,,
22184,2025-11-26,1718,36,10,6,,84.11,
22186,2025-06-07,1451,8,10,8,,46.28,67180.93
22188,2025-07-03,313,56,1,8,1441.87,146.65,
22190,2025-04-10,2116,39,12,12,1058.18,,
22191,2025-11-12,478,26,11,12,346.25,,
22192,2025-09-25,2940,30,15,4,1208.81,1630.78,
22194,,2677,16,9,2,,,40017.58
22196,2025-09-02,921,66,3,1,,212.99,304504.2
22200,2025-05-03,1873,39,15,11,,93.62,107060.37
22202,2025-08-03,2560,75,7,2,,61.95,
22203,,2298,6,4,3,1889.89,2958.26,
22208,2025-01-15,535,55,3,7,819.86,,140763.93
22209,2026-11-01,1772,76,2,8,1862.2,171.85,
22210,,909,37,3,1,1288.62,213.62,
22211,2025-05-06,2385,68,12,2,,,53981.71
22212,,267,19,7,2,,306.52,
22213,2025-04-16,2283,42,1,6,,2599.44,63549.54
22214,2025-05-22,1281,49,14,5,593.45,,27832.12
22215,2025-03-11,335,4,1,5,1352.83,171.72,
22217,,3667,14,11,5,1876.45,454.33,138777.6
22218,2025-04-14,2558,78,6,2,1556.68,284.8,
22219,2025-06-02,774,31,2,10,,175.62,
22220,,470,10,4,3,255.89,46.77,40977.66
22222,2025-07-24,1001,61,5,6,1064.1,,
22224,,2279,15,8,10,247.32,16.17,41359.08
22226,2025-02-24,2258,74,4,8,1567.03,,
22229,2025-01-11,14,52,14,9,,59.61,128654.99
22233,,140,7,11,3,,361.68,337140.77
22234,2025-04-23,126,76,15,4,415.01,101.25,
22237,2025-06-12,242,22,13,2,1412.43,,172436.96
22238,2025-04-05,697,6,2,12,,43.39,111167.71
22239,2025-06-06,165,25,14,8,800.26,134.17,
22240,2025-08-31,1977,57,8,8,473.72,,
22241,2025-03-05,819,72,7,7,,150.69,
22244,2025-02-06,2270,65,10,9,150.29,26.09,
22245,2025-09-17,2634,39,4,7,1697.53,404.83,
22248,2025-05-26,434,72,7,10,,66.7,
22249,2025-09-04,172,27,4,11,,199.47,60241.76
22251,,99,76,2,6,,349.84,259450.87
22252,2025-03-28,1470,14,14,8,1161.85,,
22254,2025-04-21,1290,62,5,11,,121.6,56969.92
22260,2025-12-18,2696,56,1,6,,32.35,18677.54
22263,2025-12-23,558,4,5,12,971.87,,93844.57
22265,2025-01-26,145,73,1,9,1284.96,234.49,
22266,2025-12-10,43,39,4,3,1342.89,113.43,
22267,2025-10-11,2870,61,8,2,947.04,102.54,
22269,2025-11-17,1325,26,9,12,239.15,31.98,
22270,2025-05-30,1138,67,14,1,433.62,107.02,
22273,2025-07-13,1413,57,15,10,,190.73,151221.97
22276,2025-04-25,2252,45,9,10,681.02,,
22277,2025-01-12,1786,54,9,8,,79.27,80729.01
22278,,841,5,4,3,1635.39,369.67,
22280,,1887,2,2,12,510.22,48.26,67845.64
22282,2025-02-24,1438,58,2,2,,317.96,
22283,2025-12-31,379,55,4,3,1282.79,138.81,
22284,2025-08-30,1156,4,1,5,137.32,,6303.16
22285,2025-05-08,2503,61,9,1,1101.74,,
22289,2025-06-15,2982,65,6,10,1086.01,209.41,
22290,,2413,45,8,6,1343.68,80.45,65489.06
22292,,1318,30,14,12,140.92,11.16,6102.02
22293,2025-12-06,1142,79,12,9,1256.49,,117845.81
22295,2025-10-10,799,51,1,5,622.88,,
22298,2025-05-14,1640,75,6,1,,311.51,232040.5
22299,,2672,46,13,3,774.7,,74478.53
22300,,2106,14,4,8,1092.42,178.76,106962.89
22302,2025-07-13,936,22,9,10,,107.44,51694.7
22304,2025-09-24,2324,14,10,4,,323.15,39554.78
22305,2025-08-08,225,41,13,10,,68.87,
22312,2025-08-25,937,27,11,5,1565.45,,280135.32
22313,,2760,72,11,9,,18.27,18383.11
22317,,1079,27,2,8,259.97,44.01,47526.12
22318,2025-05-23,378,26,15,12,,,166134.68
22320,2025-09-13,2950,21,14,9,,202.4,135467.34
22321,,1554,2,6,9,592.41,89.56,43000.76
22322,2025-07-23,1609,52,6,12,1398.38,,49586.04
22323,2025-01-15,643,71,12,8,1813.48,,
22326,2025-02-28,1958,57,4,5,304.08,,
22328,2025-04-17,1719,54,13,2,,188.97,68375.41
22329,2025-12-17,2486,52,12,6,733.28,,14902.52
22333,2026-01-15,286,25,12,2,256.39,,26449.08
22339,2025-04-09,3561,68,2,6,1289.51,272.71,
22341,2025-03-21,2636,59,13,1,,281.69,251695.9
22343,2025-12-09,459,79,13,11,1500.6,,238112.07
22345,,1044,72,2,8,,,13335.99
22351,2026-05-01,138,54,12,10,,,126513.89
22353,2025-02-14,715,13,12,8,1292.87,89.79,
22358,2025-12-29,942,76,9,11,,146.32,65448.77
22360,2025-01-05,1323,45,1,4,885.21,,
22362,2025-04-05,248,24,2,6,,263.55,95625.97
22364,,2589,9,11,3,506.24,85.16,83180.66
22366,2025-11-19,2147,34,5,12,,,24522.04
22367,2025-03-04,2407,39,5,10,1403.85,,240228.62
22369,2025-09-07,1152,65,14,8,1502.76,,219650.85
22370,2025-05-11,2084,36,7,2,,16.88,44521.19
22372,2026-01-20,1898,28,2,10,,113.67,
22374,2025-04-19,2217,19,2,9,946.77,235.75,
22375,,1706,79,12,10,376.78,,
22378,,2586,2,14,6,885.36,71.79,73833.41
22382,2026-01-15,2107,12,8,2,413.52,55.59,
22384,2025-08-27,1410,7,1,9,1768.88,233.87,
22385,2025-06-12,878,79,5,8,1306.71,,222039.47
22387,,1904,67,3,2,409.58,82.7,26597.15
22388,2025-11-25,2274,20,5,9,,112.71,24980.31
22390,2026-02-02,962,29,6,4,,61.79,
22391,2025-03-21,710,64,15,1,,67.41,
22392,2025-12-23,1930,53,13,9,1809.54,,
22395,2025-05-03,425,29,12,5,329.59,27.6,
22396,2025-11-21,2482,77,7,10,868.33,176.68,
22400,,2207,72,3,9,747.88,148.19,
22403,2025-12-22,732,80,13,2,1128.0,,36454.96
22405,2025-12-24,2022,34,6,8,410.29,,
22409,2026-02-12,1871,63,3,2,,152.28,
22411,2025-03-05,642,38,13,2,,67.38,73295.96
22416,2025-11-24,949,13,15,1,,,178951.26
22417,2025-12-05,2015,36,12,3,,73.24,127663.7
22418,2026-02-01,2537,16,12,10,1107.62,,38387.31
22420,2025-08-11,1227,75,4,8,1212.42,,
22422,2025-05-18,430,42,10,7,609.84,,19492.69
22423,,2462,68,3,7,,90.68,14382.08
22424,2025-12-23,1017,75,15,12,725.13,179.63,
22425,,2106,55,14,7,1430.12,328.61,189509.69
22428,2025-03-13,2221,29,13,3,,226.04,169766.06
22430,2025-07-21,620,17,9,8,,97.49,111143.05
22432,2025-10-07,451,77,9,7,,171.66,96345.61
22433,2026-01-26,1774,71,11,12,,,55811.03
22435,2025-12-24,1470,24,4,4,1684.68,,162230.82
22436,2025-05-22,2773,76,10,4,,,9881.97
22437,2025-03-17,1156,61,8,12,1960.22,261.75,
22438,,2395,47,6,4,1945.86,383.29,377984.46
22440,2025-09-05,2136,6,3,8,1756.24,134.9,
22441,,2312,59,6,6,1867.48,,
22443,2026-01-30,2405,4,14,2,,324.15,387485.28
22444,2025-05-23,1203,39,8,8,50.12,4.18,
22447,2025-08-13,663,70,1,11,,,
22448,2025-12-28,1237,4,5,7,,,
22450,2025-11-11,1428,46,8,4,1878.85,,318295.56
22454,2025-05-29,675,77,11,10,,,20457.58
22455,2025-10-17,348,1,6,2,,171.38,111091.22
22457,2025-10-09,101,45,2,6,226.74,45.18,
22458,2026-02-14,2513,52,7,11,985.45,,116515.8
22464,2026-07-01,797,38,13,10,1329.69,,162800.83
22465,,172,32,1,4,308.47,39.69,
22466,2025-08-11,993,3,12,8,,,91936.44
22467,2025-10-05,2515,43,6,1,,,248628.79
22470,2025-05-10,848,67,11,10,772.15,69.5,
22471,2025-02-21,1331,17,9,5,,260.65,149624.66
22472,2025-02-17,1887,35,10,12,1108.92,,34599.18
22473,,1513,35,13,5,332.76,44.27,26666.28
22476,2025-09-15,939,21,13,6,1716.12,380.21,
22479,,2269,21,12,3,306.03,29.78,51313.42
22480,2025-02-09,1442,12,11,10,,343.45,75328.33
22481,2025-01-19,356,59,15,3,,123.06,229108.99
22482,2025-03-20,2454,76,9,9,,43.1,102479.9
22483,2025-07-23,2940,52,15,1,1032.33,,27207.78
22486,2025-05-23,2742,23,13,6,,35.11,16801.78
22489,2025-03-06,1554,35,2,12,1030.97,,127862.43
22490,2025-05-01,1620,69,6,5,1236.39,152.38,
22493,2025-04-09,1401,19,13,2,541.19,,
22494,2025-03-06,2716,24,9,4,117.45,,16742.86
22495,2025-06-26,1025,21,8,3,424.06,,
22496,,1386,78,4,7,168.13,17.47,6207.71
22497,,2383,46,8,12,1222.3,266.63,93532.64
22498,2025-06-17,1173,56,5,3,248.29,44.29,
22500,2025-08-30,72,65,2,12,,,224933.78
22502,,2101,35,5,7,,63.6,11570.22
22507,,1911,10,14,5,1624.46,373.63,264178.3
22508,2025-08-08,2907,64,4,4,1147.72,,174123.99
22511,2026-01-13,822,6,11,11,470.06,52.62,
22514,2025-11-15,3851,56,9,1,,268.99,151446.35
22519,2025-04-10,2954,48,13,4,,86.9,84125.2
22520,2025-02-27,2282,17,9,2,306.91,,48248.7
22525,2025-02-21,1490,70,8,5,111.58,,5298.91
22526,2026-01-04,2485,12,14,6,,141.46,244909.2
22530,2025-05-22,117,42,7,3,496.4,,
22535,2025-09-27,294,17,12,1,,,48809.43
22536,2025-01-08,2705,27,4,11,,180.69,28982.75
22537,2025-09-23,993,39,3,3,1325.66,221.67,
22538,2026-01-09,1207,33,14,1,,62.74,16725.02
22539,2026-01-02,735,29,13,4,,76.7,113755.2
22541,2025-12-09,2052,15,9,2,350.64,,13193.86
22543,2025-01-22,2903,38,8,3,,122.4,68212.09
22544,2025-04-14,464,92,10,9,1806.06,,
22546,2025-06-07,2463,34,4,3,,237.97,276052.51
22547,2025-04-29,2219,74,13,2,,94.0,61369.57
22550,2025-09-24,1372,11,7,12,68.31,14.31,
22553,2026-02-12,105,5,10,5,69.61,,1592.91
22555,2025-10-25,375,1,6,6,1412.1,,44853.5
22558,,1,45,7,7,,58.65,22460.19
22561,2025-08-20,1821,39,9,1,1970.36,490.61,
22562,2025-12-26,332,51,6,11,1517.22,308.74,
22563,2025-10-27,845,19,9,3,,361.62,277479.67
22564,2025-09-27,741,80,14,8,,11.45,16152.08
22565,2025-02-20,1825,36,14,5,,87.06,94095.89
22568,,1483,71,10,6,339.47,69.19,51926.23
22569,2025-08-08,642,14,5,12,573.14,56.53,
22570,2025-05-02,1582,29,13,3,737.17,53.32,
22571,2025-08-30,1833,64,2,11,,119.03,293386.78
22572,2025-09-24,1954,51,15,7,671.84,130.72,
22573,,162,12,12,7,,56.67,
22575,2025-08-23,1602,20,6,3,,10.84,10221.21
22578,2026-01-30,2185,45,8,2,,85.38,83798.97
22582,2025-03-15,1738,77,13,4,,,4279.39
22583,2025-03-26,62,17,5,8,1584.97,,311340.97
22586,2025-07-16,1269,65,8,5,1293.74,,101992.96
22591,2025-11-20,378,32,4,6,1186.71,85.73,
22592,,2775,10,4,3,1206.08,204.14,
22594,2025-07-13,189,33,8,8,419.6,,32079.2
22595,2026-01-30,1985,29,8,5,771.45,,39160.12
22596,,884,23,13,2,292.06,52.8,12654.47
22597,2025-07-08,413,52,4,11,1927.56,,305318.48
22599,2025-02-26,2118,51,5,9,,181.4,
22601,2025-10-04,2750,4,4,1,,163.44,74110.46
22602,2025-08-18,2970,7,7,4,,113.69,97024.74
22604,2025-04-07,486,59,7,9,,144.74,165919.37
22607,,2857,76,5,3,,94.41,
22611,2025-03-17,2432,38,3,2,851.7,,127380.15
22614,2025-10-25,2332,23,13,8,0.0,154.19,
22616,2025-10-19,528,66,11,9,731.98,163.34,
22617,,2937,17,6,7,1465.28,323.54,195896.51
22619,2026-01-26,125,32,10,12,1949.42,,162456.22
22622,2026-02-14,2214,74,2,10,788.09,,112180.34
22626,,1502,8,12,11,1008.56,,46634.08
22630,2025-05-07,2301,2,3,11,,63.59,14194.83
22636,,1989,12,12,1,,,54365.1
22639,,2284,64,15,6,138.88,15.99,27479.16
22641,,1869,25,1,8,,25.81,19795.24
